Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
MABA,DMGENK,2,1,D012355,10,Hans Van Vlierberghe|Hannelore Denys|Pieter Depuydt|Philippe Tummers|Nanja van Geel,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,mondeling examen|werkstuk
MABA,DMGENK,2,1,D012360,7,Paul Boon|Kurt Audenaert|Jean-Pierre Kalala Okito|Myriam Vervaet,geestelijke gezondheid|psychiatrie|neurologie|neurochirurgie|farmacotherapie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,mondeling examen,verslag
MABA,DMGENK,2,1,D012361,4,Lutgart Braeckman|Joke Van Dorpe|Thierry Christiaens|Said Hachimi Idrissi|Jeroen Trybou|Geert Van Parys,volksgezondheid|gerechtelijke geneeskunde|urgentiegeneeskunde|stage|medische besliskunde|toepassing 'evidence based medicine'|klinische vaardigheden,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie
MABA,DMGENK,2,1,D013014,5,Ann Raes|Fransiska Malfait|Bruce Poppe,klinische genetica en pediatrie gericht naar de basisarts,periodegebonden,schriftelijk examen met meerkeuzevragen,mondeling examen,
MABA,DMGENK,2,1,D013063,4,Jan Reniers,praktisch medisch onderwijs|klinische vaardigheden|technische vaardigheden|communicatieve vaardigheden,periodegebonden|niet-periodegebonden,vaardigheidstest,vaardigheidstest,participatie
MABA,DMGENK,2,1,D013066,4,Renaat Peleman|Joke Van Dorpe|Pauline Boeckxstaens|Thierry Christiaens|Joris Delanghe|Sabine Van daele|Koenraad Verstraete,"evidence based medicine|medische besliskunde|attitudevorming, diagnostische vaardigheden|rationeel gebruik van medische beeldvorming|therapeutische vaardigheden|rationeel voorschrijven van geneesmiddelen",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|simulatie,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie,participatie
MABA,DMGENK,2,2,D013046,4,Peter De Paepe,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,2,2,D013047,4,PETRA SCHELSTRAETE,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,2,2,D013048,4,Koenraad Verstraete|An De Sutter,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,2,2,D013049,4,Piet Pattyn,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,2,2,D013050,4,Jan Victor,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,2,A,D013016,3,,levenseinde|medisch recht|ethisch overleg|palliatieve zorg,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|participatie|werkstuk|verslag,,openboekexamen|portfolio|participatie|verslag
MABA,DMGENK,2,J,D013017,3,Anja Geerts|Catharina Dhooge|Fransiska Malfait|Jan Reniers,"stage|medische besliskunde|toepassing ""evidence-based medicine|literatuurbronnen.|kennismaking medische deeldisciplines|professionele vorming--- klik om te editeren ---",niet-periodegebonden,,,openboekexamen|portfolio|participatie
MABA,DMGENK,3,1,D013051,4,Fritz Offner|Evelien Verhaeghe,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,3,1,D013052,4,Kurt Audenaert|Paul Boon,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,3,1,D013053,4,An De Sutter|Peter Decat|Stefan Heytens|Evelien Verhaeghe,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer|verslag
MABA,DMGENK,3,1,D013054,4,Steven Weyers|Evelien Verhaeghe,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,3,1,D013055,4,Evelien Verhaeghe,klinische basisstage,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,3,2,D013011,18,An De Sutter|Philippe Gevaert|Anneliese Moerman|Peter Pype|Myriam Van Winckel|Evelien Verhaeghe|Steven Weyers,huisartsgeneeskunde|ziekenhuisgeneeskunde,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,3,2,D013056,4,PATRICK VAN DE VOORDE|Peter De Paepe|Philippe Gevaert|Peter Pype|Jan Reniers,klinische besliskunde|acute pathologie|niet-planbare zorg|differentieel diagnose|acuut therapeutisch beleid|urgentiegeneeskunde|toepassing ebm|dringende geneeskundige hulpverlening|zorg bij het levenseinde,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|participatie,mondeling examen,
MABA,DMGENK,3,2,D013067,10,Guy Joos|Joke Van Dorpe|Thierry Christiaens|Annemieke Dhondt|Frederic Duprez|Philippe Gevaert|Jan Reniers,klinische en communicatieve vaardigheden|klinische kennis|klinisch probleemoplossen|kritische casusbespreking,periodegebonden,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,
MABA,DMGENK,3,J,D013018,3,Anja Geerts|Catharina Dhooge|Jan Reniers,"stage|medische besliskunde|toepassing ""evdidence-based medicine|literatuurbronnen",niet-periodegebonden,,,openboekexamen|portfolio|participatie
MABA,DMGENK,3,J,D013057,3,Peter Pype|Pauline Boeckxstaens,interprofessionele samenwerking|professionele ontwikkeling,niet-periodegebonden,,,portfolio|participatie|werkstuk
MABA,DMGEVO,1,1,D000748,5,Maïté Verloigne|Stefaan Van Damme,gezondheidspsychologie|interventietechnieken|gedragsverandering|groepsinterventies,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie
MABA,DMGEVO,1,1,D001383,4,Benedicte Deforche|Delfien Van Dyck,statistiek|methodologie|spss|gezondheidspromotie|gezondheidsbevordering,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMGEVO,1,1,D001479,4,Stefaan Van Damme|Annick De Paepe|Liesbet Goubert,gezondheidspsychologie|gedragstheorieën|zelfregulatie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk
MABA,DMGEVO,1,1,D002389,4,Benedicte Deforche|Stéphanie De Maesschalck|Carl Devos,gezondheidsvoorlichting|gezondheidsbevordering|preventie|ottawa charter|waarden|health-literacy|evidence-based health promotion|preventiedecreet|health in all policies|kadermethodieken|setting en doelgroepgericht werken,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,werkstuk
MABA,DMGEVO,1,1,D002662,3,Farah Focquaert,ethiek|preventie en gezondheidsbevordering|public health ethics,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMGEVO,1,1,D012541,4,Lieven Annemans,gezondheidseconomie|economische evaluatie|onderzoeksmethoden,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMGEVO,1,1,D012543,5,Benedicte Deforche,gezondheidsbevordering|interventieontwikkeling|theoretische en planmatige aanpak| evidence-based werken|intervention mapping,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,mondeling examen|participatie|werkstuk|peer-evaluatie
MABA,DMGEVO,1,2,D012298,5,Benedicte Deforche,"gezondheidsvoorlichting en -bevordering|gemeenschapsprojecten, theorieën van veranderingen in de omgeving|implementatie en evaluatie van projecten|intersectorale samenwerking|lokaal beleid,  gezondheidsbeleidsplan|advocacy|coalities|mediërende strategieën.",periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,mondeling examen|participatie|werkstuk
MABA,DMGEVO,1,J,D012545,20,Benedicte Deforche,zelfstandig wetenschappelijk onderzoek in gezondheidsbevordering,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie
MABA,DMKINEIA,1,1,D012106,6,Barbara Cagnie|Vincent Dewitte|BART POFFYN|Tom Van Hoof,thoracale wervelzuil|cervicale wervelzuil|revalidatiewetenschappen en kinesitherapie|topografische anatomie|pathologie|orthopedie|traumatologie|heelkunde|biomechanica|medische beeldvorming.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMKINEIA,1,1,D012118,3,Eric Derom|Patrick Calders|Heleen Demeyer|Johan De Sutter,chronisch hartfalen|copd|obesitas|diabetes|veroudering|interpretatie van inspanningstests|inspanningslimiterende factoren|relevantie van inspanning bij pathologie|prognose|behandeling|evaluatie,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen
MABA,DMKINEIA,1,2,D012104,3,Roel De Ridder|Philip Roosen|Luc Vanden Bossche|Damien Van Tiggelen,orthesen – prothesen - brandwonden - rolstoelen - taping - alignement - steunzool,periodegebonden,schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met meerkeuzevragen|vaardigheidstest,
MABA,DMKINEIA,1,2,D012105,3,Mira Meeus|Gilbert Lemmens|Carine Poppe|Stefaan Van Damme|Jessica Van Oosterwijck|Patrick Wouters,pijn-psychosomatiek-psychiatrie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEIA,1,2,D012107,5,Karel Everaert|Geert Villeirs|Geert Braems|Danny De Looze|Kristien Roelens|Tom Van Hoof|ERIK VAN LAECKE,functies en disfuncties van de organen van het kleine bekken.,periodegebonden,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,
MABA,DMKINEIA,1,2,D012117,3,Marieke De Craemer|Jan Boone|Jan De Bleecker|Eric Derom|Johan De Sutter,chronische aandoeningen|fysieke activiteit|fysieke fitheid|klinische inspanningsfysiologie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,DMKINEIA,1,J,D000638,3,André Vyt|Jessica Van Oosterwijck,interdisciplinair en interprofessioneel samenwerken|zorgplannen|kwaliteitszorg,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|werkstuk|verslag
MABA,DMKINEIA,1,J,D012103,6,Annelies Maenhout|Ann Cools|Mira Meeus,klinisch redeneren – casuïstiek – revalidatieprincipes – revalidatietechnieken – methodisch handelen,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,mondeling examen|werkstuk|peer-evaluatie|verslag
MABA,DMKINEIA,1,J,D012130,7,Barbara Cagnie|Patrick Calders|Pascal Coorevits|Mira Meeus,onderzoek – literatuur – experiment – review – meta-analyse – rapportering – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEIA,1,J,D012131,15,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,DMKINEIA,2,1,D012754,3,Dominique Hanssen|Jamal Belkhouribchia|Patrick Calders|Dimitri Declercq|Heleen Demeyer,obesitas|diabetes type 1 en 2|fysieke activiteit|trainingstherapie,,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEIA,2,1,D012758,3,Eric Van Breda|Diethard Monballiu|Amarylis Van Craenebroeck|Jessica Van Oosterwijck,brandwonden|orgaantransplantaties|lever- en nierfalen|trainingstherapie,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMKINEIA,2,1,D013229,3,,kritisch zieken|revalidatie|kinesitherapie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEIA,2,1,D013230,3,,cardiale revalidatie – pathofysiologie – beeldvorming – fysieke training – preventie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEIA,2,1,D013231,3,,revalidatieprogramma’s bij copd|mucoviscidose|tetraplegie|postoperatieve kinesitherapie bij thoraxheelkunde|inspanningsonderzoek|hyperventilatiesyndroom|zuurstoftherapie|aerosoltherapie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEIA,2,1,D013232,3,Nele Adriaenssens|Laurence Leysen|Elke Van Hoof,oncologie|fysieke activiteit|trainingstherapie|lymfe drainage,,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEIA,2,1,D013233,3,Patrick Calders|Heleen Demeyer|Daniël De Wolf|Thierry Troosters|Ruth Van der Looven|Myriam Vreys,(inspannings)fysiologie|mucoviscidose|obesitas|diabetes|astma|congenitale hartaandoeningen|lichaamsbeweging|respiratoire revalidatie.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEIA,2,2,D002266,4,Dirk Cambier|Ignaas Devisch|Kasper Raus,professionele organisatie|regelgeving|sociale zekerheid|kinesitherapie|administratie|ethiek|gedragsregels,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEIA,2,J,D002404,17,Patrick Calders|Barbara Cagnie|Pascal Coorevits|Mira Meeus,onderzoek – experiment – pilootstudie -meta-analyse – database – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEIA,2,J,D012134,18,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|participatie|gedragsevaluatie op de werkvloer|verslag
MABA,DMKINEKD,1,1,D012106,6,Barbara Cagnie|Vincent Dewitte|BART POFFYN|Tom Van Hoof,thoracale wervelzuil|cervicale wervelzuil|revalidatiewetenschappen en kinesitherapie|topografische anatomie|pathologie|orthopedie|traumatologie|heelkunde|biomechanica|medische beeldvorming.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMKINEKD,1,2,D002348,6,Christine Van den Broeck|Arnaud Vanlander|Hilde Van Waelvelde,normale en variante ontwikkeling|screening|pedagogische aanpak en communicitie met ouders.,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,
MABA,DMKINEKD,1,2,D012104,3,Roel De Ridder|Philip Roosen|Luc Vanden Bossche|Damien Van Tiggelen,orthesen – prothesen - brandwonden - rolstoelen - taping - alignement - steunzool,periodegebonden,schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met meerkeuzevragen|vaardigheidstest,
MABA,DMKINEKD,1,2,D012105,3,Mira Meeus|Gilbert Lemmens|Carine Poppe|Stefaan Van Damme|Jessica Van Oosterwijck|Patrick Wouters,pijn-psychosomatiek-psychiatrie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEKD,1,2,D012107,5,Karel Everaert|Geert Villeirs|Geert Braems|Danny De Looze|Kristien Roelens|Tom Van Hoof|ERIK VAN LAECKE,functies en disfuncties van de organen van het kleine bekken.,periodegebonden,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,
MABA,DMKINEKD,1,J,D000638,3,André Vyt|Jessica Van Oosterwijck,interdisciplinair en interprofessioneel samenwerken|zorgplannen|kwaliteitszorg,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|werkstuk|verslag
MABA,DMKINEKD,1,J,D012103,6,Annelies Maenhout|Ann Cools|Mira Meeus,klinisch redeneren – casuïstiek – revalidatieprincipes – revalidatietechnieken – methodisch handelen,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,mondeling examen|werkstuk|peer-evaluatie|verslag
MABA,DMKINEKD,1,J,D012130,7,Barbara Cagnie|Patrick Calders|Pascal Coorevits|Mira Meeus,onderzoek – literatuur – experiment – review – meta-analyse – rapportering – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEKD,1,J,D012131,15,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,DMKINEKD,2,1,D002299,3,Arnaud Vanlander,"neuromusculaire aandoeningen|behandelingen,  klasssieke behandelingen|nieuwe moleculaire behandelingen|hulpmiddelen|ergotherapie|kinesitherapie|sociale voorzieningen",periodegebonden,schriftelijk examen met meerkeuzevragen,mondeling examen,
MABA,DMKINEKD,2,1,D002343,3,Daniël De Wolf|Patrick Calders|PETRA SCHELSTRAETE,(inspannings)fysiologie|mucoviscidose|obesitas|diabetes|astma|congenitale hartaandoeningen|lichaamsbeweging|respiratoire revalidatie,periodegebonden,schriftelijk examen met meerkeuzevragen,mondeling examen,
MABA,DMKINEKD,2,1,D002407,3,Christine Van den Broeck|Greet Cardon|Dirk Elewaut|Frank Plasschaert,,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEKD,2,1,D012109,6,Christine Van den Broeck,pediatrie – cerebrale parese – nah - neuromotore interventies- casuïstiek,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEKD,2,2,D002266,4,Dirk Cambier|Ignaas Devisch|Kasper Raus,professionele organisatie|regelgeving|sociale zekerheid|kinesitherapie|administratie|ethiek|gedragsregels,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEKD,2,2,D012110,5,Hilde Van Waelvelde,kinderen met mentale beperkingen - kinderen met meervoudige beperkingen - revalidatie - aangepaste bewegingsactiviteiten - communicatie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,portfolio|participatie|peer-evaluatie|verslag
MABA,DMKINEKD,2,J,D002404,17,Patrick Calders|Barbara Cagnie|Pascal Coorevits|Mira Meeus,onderzoek – experiment – pilootstudie -meta-analyse – database – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEKD,2,J,D012108,7,Hilde Van Waelvelde,milde neuromotorische stoornissen – dcd – leer-en gedragsstoornissen – motorische tests- psychomotorische therapie,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,werkstuk
MABA,DMKINEKD,2,J,D012133,12,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|participatie|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,DMKINELO,1,1,D012106,6,Barbara Cagnie|Vincent Dewitte|BART POFFYN|Tom Van Hoof,thoracale wervelzuil|cervicale wervelzuil|revalidatiewetenschappen en kinesitherapie|topografische anatomie|pathologie|orthopedie|traumatologie|heelkunde|biomechanica|medische beeldvorming.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMKINELO,1,2,D012104,3,Roel De Ridder|Philip Roosen|Luc Vanden Bossche|Damien Van Tiggelen,orthesen – prothesen - brandwonden - rolstoelen - taping - alignement - steunzool,periodegebonden,schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met meerkeuzevragen|vaardigheidstest,
MABA,DMKINELO,1,2,D012105,3,Mira Meeus|Gilbert Lemmens|Carine Poppe|Stefaan Van Damme|Jessica Van Oosterwijck|Patrick Wouters,pijn-psychosomatiek-psychiatrie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINELO,1,2,D012107,5,Karel Everaert|Geert Villeirs|Geert Braems|Danny De Looze|Kristien Roelens|Tom Van Hoof|ERIK VAN LAECKE,functies en disfuncties van de organen van het kleine bekken.,periodegebonden,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,
MABA,DMKINELO,1,J,D000638,3,André Vyt|Jessica Van Oosterwijck,interdisciplinair en interprofessioneel samenwerken|zorgplannen|kwaliteitszorg,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|werkstuk|verslag
MABA,DMKINELO,1,J,D012103,6,Annelies Maenhout|Ann Cools|Mira Meeus,klinisch redeneren – casuïstiek – revalidatieprincipes – revalidatietechnieken – methodisch handelen,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,mondeling examen|werkstuk|peer-evaluatie|verslag
MABA,DMKINELO,1,J,D012130,7,Barbara Cagnie|Patrick Calders|Pascal Coorevits|Mira Meeus,onderzoek – literatuur – experiment – review – meta-analyse – rapportering – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINELO,1,J,D012131,15,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,DMKINELO,2,1,H000276,4,Martin Valcke,communicatie|communicatietechnieken|interactiestijlen,niet-periodegebonden,,,portfolio|participatie|peer-evaluatie
MABA,DMKINELO,2,1,H001784,4,Wim Beyers,psychologie|adolescentie|ontwikkeling|school,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,portfolio|werkstuk
MABA,DMKINELO,2,1,H001919,6,Melissa Tuytens|Geert Devos|Martin Valcke|Bruno Vanobbergen,onderwijsorganisatie|onderwijsbeleid|schoolbeleid|rechtspositie leraren en leerlingen|kinderrechten|onderwijs en samenleving,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,participatie|werkstuk
MABA,DMKINELO,2,2,D002266,4,Dirk Cambier|Ignaas Devisch|Kasper Raus,professionele organisatie|regelgeving|sociale zekerheid|kinesitherapie|administratie|ethiek|gedragsregels,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINELO,2,2,H001918,6,Melissa Tuytens|Martin Valcke,klasmanagement|professionaliteit leraren|ethiek leraarschap,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,participatie|werkstuk
MABA,DMKINELO,2,J,D002404,17,Patrick Calders|Barbara Cagnie|Pascal Coorevits|Mira Meeus,onderzoek – experiment – pilootstudie -meta-analyse – database – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINELO,2,J,D002861,9,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|gedragsevaluatie op de werkvloer|verslag
MABA,DMKINEMU,1,1,D012106,6,Barbara Cagnie|Vincent Dewitte|BART POFFYN|Tom Van Hoof,thoracale wervelzuil|cervicale wervelzuil|revalidatiewetenschappen en kinesitherapie|topografische anatomie|pathologie|orthopedie|traumatologie|heelkunde|biomechanica|medische beeldvorming.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMKINEMU,1,2,D012104,3,Roel De Ridder|Philip Roosen|Luc Vanden Bossche|Damien Van Tiggelen,orthesen – prothesen - brandwonden - rolstoelen - taping - alignement - steunzool,periodegebonden,schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met meerkeuzevragen|vaardigheidstest,
MABA,DMKINEMU,1,2,D012105,3,Mira Meeus|Gilbert Lemmens|Carine Poppe|Stefaan Van Damme|Jessica Van Oosterwijck|Patrick Wouters,pijn-psychosomatiek-psychiatrie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEMU,1,2,D012107,5,Karel Everaert|Geert Villeirs|Geert Braems|Danny De Looze|Kristien Roelens|Tom Van Hoof|ERIK VAN LAECKE,functies en disfuncties van de organen van het kleine bekken.,periodegebonden,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,
MABA,DMKINEMU,1,2,D012111,3,Damien Van Tiggelen|Lieven Danneels|Roel De Ridder|Tine Willems,biomechanica|meten|screenen|evalueren|bilan|technologie|musculoskeletaal,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,participatie|werkstuk
MABA,DMKINEMU,1,2,D012112,3,Vincent Dewitte,klinisch redeneren - articulair – myofasicaal - neurogeen,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen,
MABA,DMKINEMU,1,J,D000638,3,André Vyt|Jessica Van Oosterwijck,interdisciplinair en interprofessioneel samenwerken|zorgplannen|kwaliteitszorg,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|werkstuk|verslag
MABA,DMKINEMU,1,J,D012103,6,Annelies Maenhout|Ann Cools|Mira Meeus,klinisch redeneren – casuïstiek – revalidatieprincipes – revalidatietechnieken – methodisch handelen,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,mondeling examen|werkstuk|peer-evaluatie|verslag
MABA,DMKINEMU,1,J,D012130,7,Barbara Cagnie|Patrick Calders|Pascal Coorevits|Mira Meeus,onderzoek – literatuur – experiment – review – meta-analyse – rapportering – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEMU,1,J,D012131,15,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,DMKINEMU,2,1,D012113,3,Marieke De Craemer|Jan Boone|Adelheid Steyaert|Vera Verbestel,•  trainingsprincipes|kracht|uithouding|snelheid|lenigheid en trainingseffecten bij specifieke •  doelgroepen •  optimalisatie van trainingscondities •  gezonde levensstijl (van de atleet) •  bewegingsparadox,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
